ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID805939077,78 Dickens St,4,h,2200000.0,27/06/2016,3.0,2.0,348.0,119.0,-37.8748,144.9778
ID221525652,23 Longwood Dr,4,h,680000.0,17/06/2017,2.0,2.0,656.0,39.0,-37.63878,145.05577
ID631165976,26 Nelson St,2,h,808000.0,18/03/2017,1.0,0.0,124.0,111.0,-37.8562,144.9848
ID751114392,12 Durkin St,3,h,1200000.0,8/04/2017,1.0,0.0,484.0,79.0,-37.8437,144.8809
ID514443042,155 Westbourne Gr,3,h,1510000.0,30/07/2016,1.0,3.0,327.0,119.0,-37.7741,144.9971
ID437444090,394 Manningham Rd,3,h,1202000.0,27/11/2016,2.0,2.0,649.0,54.0,-37.7794,145.1224
ID794780733,68 Willonga St,5,h,1150000.0,20/05/2017,2.0,2.0,702.0,79.0,-37.7253,144.9146
ID843942984,118 Barries Rd,3,h,283000.0,23/09/2017,1.0,0.0,362.0,43.0,-37.68755,144.56887
ID483193507,4/27 Roseberry St,2,u,440000.0,19/11/2016,1.0,1.0,0.0,49.0,-37.7749,144.9137
ID571323932,22 The Grand,4,h,1510500.0,27/05/2017,2.0,4.0,251.0,79.0,-37.7839,144.89431000000005
ID569782810,345 Waterdale Rd,3,h,1110000.0,6/05/2017,1.0,2.0,730.0,49.0,-37.754,145.0453
ID908322004,1/547 Neerim Rd,4,t,1340000.0,13/05/2017,4.0,2.0,370.0,13.0,-37.8919,145.0781
ID881823003,73 Augustine Tce,4,h,651000.0,27/05/2017,1.0,2.0,587.0,39.0,-37.69897,144.90998000000005
ID338262194,25 Thomson St,3,h,873000.0,13/05/2017,1.0,2.0,625.0,79.0,-37.7876,144.8752
